NOM ESTACIO,DATA,MAGNITUD,CONTAMINANT,UNITATS,TIPUS ESTACIO,AREA URBANA,MUNICIPI,NOM COMARCA,ALTITUD,LATITUD,LONGITUD,MITJANA_DIARIA,MAXIM_DIARI,ICQA
Vic,2022-12-27,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,27.833333333333332,45.0,B
Tona (Zona Esportiva),2022-12-27,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,27.041666666666668,63.0,A
Manlleu,2022-12-27,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,24.333333333333332,64.0,B
Manlleu,2022-12-27,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,45.958333333333336,85.0,C
Manlleu,2022-12-27,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,6.458333333333333,23.0,A
Vic,2022-12-27,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,11.458333333333334,63.0,A
Tona (Zona Esportiva),2022-12-27,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,8.791666666666666,20.0,A
Vic,2022-12-26,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,25.166666666666668,73.0,A
Manlleu,2022-12-26,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,24.166666666666668,55.0,B
Manlleu,2022-12-26,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,36.958333333333336,77.0,B
Vic,2022-12-26,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,18.708333333333332,29.0,A
Manlleu,2022-12-26,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,9.958333333333334,47.0,A
Tona (Zona Esportiva),2022-12-26,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,6.458333333333333,18.0,A
Tona (Zona Esportiva),2022-12-26,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,43.25,71.0,A
Vic,2022-12-25,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,27.791666666666668,73.0,A
Tona (Zona Esportiva),2022-12-25,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,42.041666666666664,74.0,A
Manlleu,2022-12-25,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,8.666666666666666,22.0,A
Manlleu,2022-12-25,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,26.833333333333332,57.0,B
Tona (Zona Esportiva),2022-12-25,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,5.75,13.0,A
Manlleu,2022-12-25,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,39.25,91.0,B
Vic,2022-12-25,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,14.0,24.0,A
Tona (Zona Esportiva),2022-12-24,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,7.5,14.0,A
Tona (Zona Esportiva),2022-12-24,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,28.5,75.0,A
Manlleu,2022-12-24,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,7.333333333333333,28.0,A
Vic,2022-12-24,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,15.208333333333334,29.0,A
Manlleu,2022-12-24,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,20.291666666666668,44.0,B
Manlleu,2022-12-24,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,30.666666666666668,72.0,B
Vic,2022-12-24,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,11.208333333333334,45.0,A
Manlleu,2022-12-23,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,23.083333333333332,54.0,B
Manlleu,2022-12-23,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,34.666666666666664,62.0,B
Vic,2022-12-23,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,19.25,52.0,A
Tona (Zona Esportiva),2022-12-23,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,10.333333333333334,21.0,A
Vic,2022-12-23,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,13.416666666666666,55.0,A
Manlleu,2022-12-23,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,6.416666666666667,23.0,A
Tona (Zona Esportiva),2022-12-23,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,22.875,58.0,A
Manlleu,2022-12-22,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,37.708333333333336,84.0,B
Vic,2022-12-22,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,2.2083333333333335,7.0,A
Tona (Zona Esportiva),2022-12-22,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,11.083333333333334,28.0,A
Vic,2022-12-22,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,25.291666666666668,51.0,B
Manlleu,2022-12-22,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,5.416666666666667,12.0,A
Tona (Zona Esportiva),2022-12-22,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,16.458333333333332,30.0,A
Manlleu,2022-12-22,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,24.25,48.0,B
Vic,2022-12-21,14,O3,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,20.541666666666668,52.0,A
Manlleu,2022-12-21,14,O3,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,11.272727272727273,33.0,A
Manlleu,2022-12-21,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,28.85,49.0,B
Tona (Zona Esportiva),2022-12-21,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,29.75,66.0,A
Manlleu,2022-12-21,8,NO2,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,23.636363636363637,39.0,A
Vic,2022-12-21,10,PM10,µg/m3,background,suburban,Vic,Osona,498,41.93501,2.2400014,22.40909090909091,38.0,B
Tona (Zona Esportiva),2022-12-21,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.2175014,9.791666666666666,19.0,A
Manlleu,2022-12-20,10,PM10,µg/m3,background,suburban,Manlleu,Osona,460,42.003307,2.2872992,24.75,66.0,B
